,Label,Prob0,Prob1
4860,1,0.0001,0.9999
4861,1,0.0013,0.9987
4862,1,0.1406,0.8594
4863,1,0.015,0.985
4864,1,0.1771,0.8229
4865,1,0.0123,0.9877
4866,1,0.0007,0.9993
4867,1,0.0063,0.9937
4868,1,0.0267,0.9733
4869,1,0.006,0.994
4870,1,0.0,1.0
4871,1,0.0,1.0
4872,1,0.0019,0.9981
4873,1,0.0003,0.9997
4874,1,0.0014,0.9986
4875,1,0.0,1.0
4876,1,0.0001,0.9999
4877,1,0.009,0.991
4878,1,0.0,1.0
4879,1,0.0,1.0
4880,1,0.0002,0.9998
4881,1,0.0014,0.9986
4882,1,0.003,0.997
4883,1,0.0003,0.9997
4884,1,0.0001,0.9999
4885,1,0.0,1.0
4886,1,0.0,1.0
4887,1,0.0195,0.9805
4888,1,0.0004,0.9996
4889,1,0.0002,0.9998
4890,1,0.0021,0.9979
4891,1,0.0001,0.9999
4892,1,0.0003,0.9997
4893,1,0.0002,0.9998
4894,1,0.0001,0.9999
4895,1,0.0008,0.9992
4896,1,0.0326,0.9674
4897,1,0.0038,0.9962
4898,1,0.0014,0.9986
4899,1,0.0001,0.9999
4900,1,0.0089,0.9911
4901,1,0.0,1.0
4902,1,0.0002,0.9998
4903,1,0.0,1.0
4904,1,0.0008,0.9992
4905,1,0.001,0.999
4906,1,0.0003,0.9997
4907,1,0.0025,0.9975
4908,1,0.0001,0.9999
4909,1,0.0006,0.9994
4910,1,0.0027,0.9973
4911,1,0.0003,0.9997
4912,1,0.0016,0.9984
4913,1,0.0001,0.9999
4914,1,0.0001,0.9999
4915,1,0.0035,0.9965
4916,1,0.0146,0.9854
4917,1,0.0011,0.9989
4918,1,0.0055,0.9945
4919,1,0.0001,0.9999
4920,1,0.0031,0.9969
4921,1,0.0007,0.9993
4922,1,0.0537,0.9463
4923,1,0.0033,0.9967
4924,1,0.001,0.999
4925,1,0.0026,0.9974
4926,1,0.0027,0.9973
4927,1,0.1549,0.8451
4928,1,0.0001,0.9999
4929,1,0.0002,0.9998
4930,1,0.0067,0.9933
4931,1,0.4274,0.5726
4932,1,0.0,1.0
4933,1,0.1459,0.8541
4934,1,0.0006,0.9994
4935,1,0.0,1.0
4936,1,0.0016,0.9984
4937,1,0.0,1.0
4938,1,0.0003,0.9997
4939,1,0.0006,0.9994
4940,1,0.0,1.0
4941,1,0.0,1.0
4942,1,0.0006,0.9994
4943,1,0.0038,0.9962
4944,1,0.0007,0.9993
4945,1,0.0566,0.9434
4946,1,0.0001,0.9999
4947,1,0.0003,0.9997
4948,1,0.0014,0.9986
4949,1,0.0001,0.9999
4950,1,0.0002,0.9998
4951,1,0.0,1.0
4952,1,0.0,1.0
4953,1,0.0001,0.9999
4954,1,0.0,1.0
4955,1,0.0129,0.9871
4956,1,0.0019,0.9981
4957,1,0.0012,0.9988
4958,1,0.0008,0.9992
4959,1,0.0,1.0
4960,1,0.0041,0.9959
4961,1,0.0542,0.9458
4962,1,0.0035,0.9965
4963,1,0.1942,0.8058
4964,1,0.0002,0.9998
4965,1,0.0069,0.9931
4966,1,0.0235,0.9765
4967,1,0.0023,0.9977
4968,1,0.0,1.0
4969,1,0.0003,0.9997
4970,1,0.0001,0.9999
4971,1,0.037,0.963
4972,1,0.0317,0.9683
4973,1,0.0031,0.9969
4974,1,0.0,1.0
4975,1,0.0075,0.9925
4976,1,0.0005,0.9995
4977,1,0.0002,0.9998
4978,1,0.005,0.995
4979,1,0.0039,0.9961
4980,1,0.0179,0.9821
4981,1,0.009,0.991
4982,1,0.0005,0.9995
4983,1,0.0027,0.9973
4984,1,0.001,0.999
4985,1,0.0755,0.9245
4986,1,0.0108,0.9892
4987,1,0.0059,0.9941
4988,1,0.0002,0.9998
4989,1,0.0001,0.9999
4990,1,0.0001,0.9999
4991,1,0.0107,0.9893
4992,1,0.0053,0.9947
4993,1,0.0006,0.9994
4994,1,0.0001,0.9999
4995,1,0.0,1.0
4996,1,0.0001,0.9999
4997,1,0.2303,0.7697
4998,1,0.0003,0.9997
4999,1,0.0221,0.9779
5000,1,0.0,1.0
5001,1,0.0001,0.9999
5002,1,0.0072,0.9928
5003,1,0.0,1.0
5004,0,0.5712,0.4288
5005,1,0.0,1.0
5006,1,0.0012,0.9988
5007,1,0.0011,0.9989
5008,1,0.0012,0.9988
5009,1,0.0015,0.9985
5010,1,0.0007,0.9993
5011,1,0.0,1.0
5012,1,0.0011,0.9989
5013,1,0.0011,0.9989
5014,1,0.0,1.0
5015,1,0.0,1.0
5016,1,0.0001,0.9999
5017,1,0.2097,0.7903
5018,1,0.0258,0.9742
5019,1,0.003,0.997
5020,1,0.0057,0.9943
5021,1,0.0018,0.9982
5022,1,0.147,0.853
5023,1,0.0001,0.9999
5024,1,0.029,0.971
5025,1,0.0095,0.9905
5026,1,0.001,0.999
5027,1,0.0006,0.9994
5028,1,0.0011,0.9989
5029,1,0.0027,0.9973
5030,1,0.001,0.999
5031,1,0.0005,0.9995
5032,1,0.0882,0.9118
5033,1,0.0002,0.9998
5034,1,0.0112,0.9888
5035,1,0.0009,0.9991
5036,1,0.0001,0.9999
5037,1,0.0002,0.9998
5038,1,0.0,1.0
5039,1,0.0001,0.9999
5040,1,0.0748,0.9252
5041,1,0.0,1.0
5042,1,0.0008,0.9992
5043,1,0.0118,0.9882
5044,1,0.002,0.998
5045,1,0.0002,0.9998
5046,1,0.001,0.999
5047,1,0.0001,0.9999
5048,1,0.0472,0.9528
5049,1,0.0,1.0
5050,1,0.0647,0.9353
5051,1,0.0013,0.9987
5052,1,0.0637,0.9363
5053,1,0.0544,0.9456
5054,1,0.0019,0.9981
5055,1,0.0001,0.9999
5056,1,0.0126,0.9874
5057,1,0.0375,0.9625
5058,1,0.0,1.0
5059,1,0.0472,0.9528
5060,1,0.0016,0.9984
5061,1,0.0,1.0
5062,1,0.333,0.667
5063,1,0.0095,0.9905
5064,1,0.0006,0.9994
5065,1,0.0006,0.9994
5066,1,0.0032,0.9968
5067,1,0.0028,0.9972
5068,1,0.0,1.0
5069,1,0.0004,0.9996
5070,1,0.0,1.0
5071,1,0.0003,0.9997
5072,1,0.0109,0.9891
5073,1,0.0001,0.9999
5074,1,0.0023,0.9977
5075,1,0.0027,0.9973
5076,1,0.0045,0.9955
5077,1,0.0047,0.9953
5078,1,0.0089,0.9911
5079,1,0.075,0.925
5080,1,0.0,1.0
5081,1,0.1492,0.8508
5082,1,0.0,1.0
5083,1,0.0075,0.9925
5084,1,0.0,1.0
5085,1,0.0098,0.9902
5086,1,0.0001,0.9999
5087,1,0.0797,0.9203
5088,1,0.0,1.0
5089,1,0.0001,0.9999
5090,1,0.0,1.0
5091,1,0.0003,0.9997
5092,1,0.0435,0.9565
5093,1,0.0003,0.9997
5094,1,0.0025,0.9975
5095,1,0.0,1.0
5096,1,0.0002,0.9998
5097,1,0.0002,0.9998
5098,1,0.0,1.0
5099,1,0.0203,0.9797
5100,1,0.0058,0.9942
5101,1,0.0005,0.9995
5102,1,0.333,0.667
5103,1,0.0095,0.9905
5104,1,0.0,1.0
5105,1,0.0015,0.9985
5106,1,0.0,1.0
5107,1,0.0002,0.9998
5108,1,0.2237,0.7763
5109,0,0.5574,0.4426
5110,1,0.0,1.0
5111,1,0.0041,0.9959
5112,1,0.004,0.996
5113,1,0.1003,0.8997
5114,1,0.0003,0.9997
5115,1,0.1281,0.8719
5116,1,0.0086,0.9914
5117,1,0.0001,0.9999
5118,1,0.001,0.999
5119,1,0.0004,0.9996
5120,1,0.0066,0.9934
5121,1,0.0001,0.9999
5122,1,0.0394,0.9606
5123,1,0.0001,0.9999
5124,1,0.0099,0.9901
5125,1,0.0012,0.9988
5126,1,0.0027,0.9973
5127,1,0.0065,0.9935
5128,1,0.0229,0.9771
5129,1,0.0,1.0
5130,1,0.0001,0.9999
5131,1,0.0035,0.9965
5132,1,0.0005,0.9995
5133,1,0.0001,0.9999
5134,1,0.0159,0.9841
5135,1,0.0,1.0
5136,1,0.0029,0.9971
5137,1,0.0068,0.9932
5138,1,0.0056,0.9944
5139,1,0.0274,0.9726
5140,1,0.0002,0.9998
5141,1,0.0003,0.9997
5142,1,0.0,1.0
5143,1,0.0001,0.9999
5144,1,0.0134,0.9866
5145,1,0.0007,0.9993
5146,1,0.0001,0.9999
5147,1,0.0,1.0
5148,1,0.0001,0.9999
5149,1,0.0025,0.9975
5150,1,0.0102,0.9898
5151,1,0.0137,0.9863
5152,1,0.0004,0.9996
5153,1,0.0013,0.9987
5154,1,0.0001,0.9999
5155,1,0.0018,0.9982
5156,1,0.0003,0.9997
5157,1,0.0001,0.9999
5158,1,0.0004,0.9996
5159,1,0.0362,0.9638
5160,1,0.0003,0.9997
5161,1,0.0004,0.9996
5162,1,0.0004,0.9996
5163,1,0.0031,0.9969
5164,1,0.0015,0.9985
5165,1,0.0294,0.9706
5166,1,0.0026,0.9974
5167,1,0.0006,0.9994
5168,1,0.2563,0.7437
5169,1,0.0001,0.9999
5170,1,0.0002,0.9998
5171,1,0.0035,0.9965
5172,1,0.0,1.0
5173,1,0.2744,0.7256
5174,1,0.0,1.0
5175,1,0.142,0.858
5176,1,0.001,0.999
5177,1,0.0126,0.9874
5178,1,0.0,1.0
5179,1,0.0126,0.9874
5180,1,0.0005,0.9995
5181,1,0.0013,0.9987
5182,1,0.0,1.0
5183,1,0.0,1.0
5184,1,0.0,1.0
5185,1,0.0001,0.9999
5186,1,0.0089,0.9911
5187,1,0.0004,0.9996
5188,1,0.002,0.998
5189,1,0.0129,0.9871
5190,1,0.0013,0.9987
5191,1,0.0003,0.9997
5192,1,0.0028,0.9972
5193,1,0.0,1.0
5194,1,0.2969,0.7031
5195,1,0.0001,0.9999
5196,1,0.0002,0.9998
5197,1,0.0094,0.9906
5198,1,0.0006,0.9994
5199,1,0.0078,0.9922
5200,1,0.0036,0.9964
5201,1,0.0006,0.9994
5202,1,0.0036,0.9964
5203,1,0.0004,0.9996
5204,1,0.0002,0.9998
5205,1,0.0,1.0
5206,1,0.0003,0.9997
5207,1,0.0043,0.9957
5208,1,0.0011,0.9989
5209,1,0.0001,0.9999
5210,1,0.0373,0.9627
5211,1,0.0466,0.9534
5212,1,0.0011,0.9989
5213,1,0.0139,0.9861
5214,1,0.0001,0.9999
5215,1,0.0007,0.9993
5216,1,0.0007,0.9993
5217,1,0.0003,0.9997
5218,1,0.0519,0.9481
5219,1,0.0005,0.9995
5220,1,0.0001,0.9999
5221,1,0.0,1.0
5222,1,0.0057,0.9943
5223,1,0.0002,0.9998
5224,1,0.0002,0.9998
5225,1,0.0001,0.9999
5226,1,0.0002,0.9998
5227,1,0.0012,0.9988
5228,1,0.0,1.0
5229,1,0.0004,0.9996
5230,1,0.0,1.0
5231,1,0.0065,0.9935
5232,1,0.0,1.0
5233,1,0.0006,0.9994
5234,1,0.0001,0.9999
5235,1,0.4332,0.5668
5236,1,0.0006,0.9994
5237,1,0.0007,0.9993
5238,1,0.0051,0.9949
5239,1,0.0028,0.9972
5240,1,0.0029,0.9971
5241,1,0.0008,0.9992
5242,1,0.0157,0.9843
5243,1,0.0001,0.9999
5244,1,0.0033,0.9967
5245,1,0.0,1.0
5246,1,0.0,1.0
5247,1,0.0,1.0
5248,1,0.0138,0.9862
5249,1,0.1433,0.8567
5250,1,0.0013,0.9987
5251,1,0.086,0.914
5252,1,0.0067,0.9933
5253,1,0.0,1.0
5254,1,0.043,0.957
5255,1,0.0007,0.9993
5256,1,0.0033,0.9967
5257,1,0.0012,0.9988
5258,1,0.0002,0.9998
5259,1,0.0133,0.9867
5260,1,0.1929,0.8071
5261,1,0.0001,0.9999
5262,1,0.0056,0.9944
5263,1,0.0,1.0
5264,1,0.0001,0.9999
5265,1,0.055,0.945
5266,1,0.0154,0.9846
5267,1,0.0168,0.9832
5268,1,0.0003,0.9997
5269,1,0.0032,0.9968
5270,1,0.0001,0.9999
5271,1,0.0159,0.9841
5272,1,0.0001,0.9999
5273,1,0.0028,0.9972
5274,1,0.0002,0.9998
5275,1,0.0012,0.9988
5276,1,0.029,0.971
5277,1,0.0,1.0
5278,1,0.0006,0.9994
5279,1,0.0057,0.9943
5280,1,0.0007,0.9993
5281,1,0.0006,0.9994
5282,1,0.0564,0.9436
5283,1,0.0182,0.9818
5284,1,0.0039,0.9961
5285,1,0.0004,0.9996
5286,1,0.0,1.0
5287,1,0.0,1.0
5288,1,0.2756,0.7244
5289,1,0.0468,0.9532
5290,1,0.0001,0.9999
5291,1,0.0188,0.9812
5292,1,0.028,0.972
5293,1,0.0018,0.9982
5294,1,0.0008,0.9992
5295,1,0.047,0.953
5296,1,0.0071,0.9929
5297,1,0.0001,0.9999
5298,1,0.0011,0.9989
5299,1,0.0143,0.9857
5300,1,0.0007,0.9993
5301,1,0.0092,0.9908
5302,1,0.0291,0.9709
5303,1,0.0001,0.9999
5304,1,0.0021,0.9979
5305,1,0.0,1.0
5306,1,0.0007,0.9993
5307,1,0.0031,0.9969
5308,1,0.0,1.0
5309,1,0.0119,0.9881
5310,1,0.0001,0.9999
5311,1,0.0001,0.9999
5312,1,0.0001,0.9999
5313,1,0.0,1.0
5314,1,0.0091,0.9909
5315,1,0.0067,0.9933
5316,1,0.0001,0.9999
5317,1,0.0001,0.9999
5318,1,0.0,1.0
5319,1,0.0256,0.9744
5320,1,0.0789,0.9211
5321,1,0.0072,0.9928
5322,1,0.0001,0.9999
5323,1,0.0,1.0
5324,1,0.0533,0.9467
5325,1,0.0,1.0
5326,1,0.0009,0.9991
5327,1,0.0021,0.9979
5328,1,0.001,0.999
5329,1,0.0327,0.9673
5330,1,0.0004,0.9996
5331,1,0.0337,0.9663
5332,1,0.0,1.0
5333,1,0.0001,0.9999
5334,1,0.0008,0.9992
5335,1,0.0027,0.9973
5336,1,0.0001,0.9999
5337,1,0.0001,0.9999
5338,1,0.0053,0.9947
5339,1,0.2513,0.7487
5340,1,0.0011,0.9989
5341,1,0.0001,0.9999
5342,1,0.008,0.992
5343,1,0.0002,0.9998
5344,1,0.0053,0.9947
5345,1,0.0001,0.9999
5346,1,0.0001,0.9999
5347,1,0.0157,0.9843
5348,1,0.0,1.0
5349,1,0.0025,0.9975
5350,1,0.0077,0.9923
5351,1,0.0014,0.9986
5352,1,0.0001,0.9999
5353,1,0.0,1.0
5354,1,0.0001,0.9999
5355,1,0.0,1.0
5356,1,0.0001,0.9999
5357,1,0.0001,0.9999
5358,1,0.0,1.0
5359,1,0.0,1.0
5360,1,0.0002,0.9998
5361,1,0.0,1.0
5362,1,0.0002,0.9998
5363,1,0.0003,0.9997
5364,1,0.0003,0.9997
5365,1,0.015,0.985
5366,1,0.0002,0.9998
5367,1,0.0004,0.9996
5368,1,0.0,1.0
5369,1,0.0033,0.9967
5370,1,0.0008,0.9992
5371,1,0.0025,0.9975
5372,1,0.1394,0.8606
5373,1,0.0,1.0
5374,1,0.0026,0.9974
5375,1,0.037,0.963
5376,1,0.0063,0.9937
5377,1,0.0001,0.9999
5378,1,0.0,1.0
5379,1,0.0004,0.9996
5380,1,0.0107,0.9893
5381,1,0.0001,0.9999
5382,1,0.0003,0.9997
5383,1,0.0035,0.9965
5384,1,0.0914,0.9086
5385,1,0.001,0.999
5386,1,0.0114,0.9886
5387,1,0.0001,0.9999
5388,1,0.0002,0.9998
5389,1,0.0002,0.9998
5390,1,0.0104,0.9896
5391,1,0.0002,0.9998
5392,1,0.0138,0.9862
5393,1,0.0016,0.9984
5394,1,0.002,0.998
5395,1,0.0,1.0
5396,1,0.0047,0.9953
5397,1,0.0,1.0
5398,1,0.0001,0.9999
5399,1,0.0015,0.9985
5400,1,0.0008,0.9992
5401,1,0.002,0.998
5402,1,0.0001,0.9999
5403,1,0.0002,0.9998
5404,1,0.0003,0.9997
5405,1,0.0001,0.9999
5406,1,0.0,1.0
5407,1,0.0239,0.9761
5408,1,0.0017,0.9983
5409,1,0.0068,0.9932
5410,1,0.4267,0.5733
5411,1,0.0011,0.9989
5412,1,0.2726,0.7274
5413,1,0.0,1.0
5414,1,0.0002,0.9998
5415,1,0.0802,0.9198
5416,1,0.0001,0.9999
5417,1,0.009,0.991
5418,1,0.0003,0.9997
5419,1,0.1146,0.8854
5420,1,0.0017,0.9983
5421,1,0.0001,0.9999
5422,1,0.0074,0.9926
5423,1,0.0004,0.9996
5424,1,0.0,1.0
5425,1,0.0001,0.9999
5426,1,0.0,1.0
5427,1,0.0,1.0
5428,1,0.003,0.997
5429,1,0.0058,0.9942
5430,1,0.0,1.0
5431,1,0.0041,0.9959
5432,1,0.0005,0.9995
5433,1,0.1055,0.8945
5434,1,0.0,1.0
5435,1,0.0178,0.9822
5436,1,0.0013,0.9987
5437,1,0.009,0.991
5438,1,0.0,1.0
5439,1,0.0002,0.9998
5440,1,0.0075,0.9925
5441,1,0.0034,0.9966
5442,1,0.0,1.0
5443,1,0.0026,0.9974
5444,1,0.0001,0.9999
5445,1,0.0,1.0
5446,1,0.0,1.0
5447,1,0.0039,0.9961
5448,1,0.0001,0.9999
5449,1,0.0001,0.9999
5450,1,0.0001,0.9999
5451,1,0.0026,0.9974
5452,1,0.0123,0.9877
5453,1,0.0,1.0
5454,1,0.0011,0.9989
5455,1,0.0001,0.9999
5456,1,0.021,0.979
5457,1,0.0046,0.9954
5458,1,0.0085,0.9915
5459,1,0.0286,0.9714
5460,1,0.0032,0.9968
5461,1,0.0012,0.9988
5462,1,0.0001,0.9999
5463,1,0.0004,0.9996
5464,1,0.1432,0.8568
5465,0,0.8054,0.1946
5466,1,0.0098,0.9902
5467,1,0.0002,0.9998
5468,1,0.0077,0.9923
5469,1,0.0,1.0
5470,1,0.0086,0.9914
5471,1,0.0037,0.9963
5472,1,0.0302,0.9698
5473,1,0.0001,0.9999
5474,1,0.0,1.0
5475,1,0.0002,0.9998
5476,1,0.0001,0.9999
5477,1,0.0003,0.9997
5478,1,0.0,1.0
5479,1,0.05,0.95
5480,1,0.0026,0.9974
5481,1,0.0002,0.9998
5482,1,0.0002,0.9998
5483,1,0.0001,0.9999
5484,1,0.0,1.0
5485,1,0.0,1.0
5486,1,0.0,1.0
5487,1,0.3371,0.6629
5488,1,0.0012,0.9988
5489,1,0.0022,0.9978
5490,1,0.0084,0.9916
5491,1,0.0,1.0
5492,1,0.0071,0.9929
5493,1,0.0032,0.9968
5494,1,0.0001,0.9999
5495,1,0.0,1.0
5496,1,0.0001,0.9999
5497,1,0.0235,0.9765
5498,1,0.0005,0.9995
5499,1,0.0,1.0
5500,1,0.0005,0.9995
5501,1,0.0135,0.9865
5502,1,0.0,1.0
5503,1,0.0001,0.9999
5504,1,0.0,1.0
5505,1,0.0,1.0
5506,1,0.0965,0.9035
5507,1,0.0199,0.9801
5508,1,0.0101,0.9899
5509,1,0.2333,0.7667
5510,1,0.0481,0.9519
5511,1,0.0001,0.9999
5512,1,0.0011,0.9989
5513,1,0.0053,0.9947
5514,1,0.0015,0.9985
5515,1,0.0002,0.9998
5516,1,0.0001,0.9999
5517,1,0.0173,0.9827
5518,1,0.0,1.0
5519,1,0.0001,0.9999
5520,1,0.0002,0.9998
5521,1,0.0,1.0
5522,1,0.0603,0.9397
5523,1,0.0,1.0
5524,1,0.0,1.0
5525,1,0.016,0.984
5526,1,0.0001,0.9999
5527,1,0.0012,0.9988
5528,1,0.0101,0.9899
5529,1,0.0031,0.9969
5530,1,0.0002,0.9998
5531,1,0.0015,0.9985
5532,1,0.006,0.994
5533,1,0.0026,0.9974
5534,1,0.0,1.0
5535,1,0.0,1.0
5536,1,0.0026,0.9974
5537,1,0.0003,0.9997
5538,1,0.0019,0.9981
5539,1,0.0001,0.9999
5540,1,0.0003,0.9997
5541,1,0.0001,0.9999
5542,1,0.343,0.657
5543,1,0.0013,0.9987
5544,1,0.0072,0.9928
5545,1,0.0001,0.9999
5546,1,0.0057,0.9943
5547,1,0.0,1.0
5548,1,0.0021,0.9979
5549,1,0.0001,0.9999
5550,1,0.0001,0.9999
5551,1,0.001,0.999
5552,1,0.0014,0.9986
5553,1,0.0004,0.9996
5554,1,0.0812,0.9188
5555,1,0.0,1.0
5556,1,0.0003,0.9997
5557,1,0.4426,0.5574
5558,1,0.0419,0.9581
5559,1,0.0003,0.9997
5560,1,0.0112,0.9888
5561,1,0.001,0.999
5562,1,0.1635,0.8365
5563,1,0.0,1.0
5564,1,0.0001,0.9999
5565,1,0.0039,0.9961
5566,1,0.0002,0.9998
5567,1,0.0,1.0
5568,1,0.0001,0.9999
5569,1,0.0,1.0
5570,1,0.0,1.0
5571,1,0.0001,0.9999
5572,1,0.0623,0.9377
5573,1,0.0536,0.9464
5574,1,0.0001,0.9999
5575,1,0.0214,0.9786
5576,1,0.1943,0.8057
5577,1,0.0055,0.9945
5578,1,0.3823,0.6177
5579,1,0.0054,0.9946
5580,1,0.0,1.0
5581,1,0.0042,0.9958
5582,1,0.0,1.0
5583,1,0.0004,0.9996
5584,1,0.0127,0.9873
5585,1,0.001,0.999
5586,1,0.0007,0.9993
5587,1,0.0,1.0
5588,1,0.0001,0.9999
5589,1,0.0003,0.9997
5590,1,0.0062,0.9938
5591,1,0.0063,0.9937
5592,1,0.0006,0.9994
5593,1,0.0,1.0
5594,1,0.0001,0.9999
5595,1,0.0,1.0
5596,1,0.0,1.0
5597,1,0.0701,0.9299
5598,1,0.0012,0.9988
5599,1,0.0018,0.9982
5600,1,0.0053,0.9947
5601,1,0.0,1.0
5602,1,0.0025,0.9975
5603,1,0.0012,0.9988
5604,1,0.0002,0.9998
5605,1,0.0006,0.9994
5606,1,0.0916,0.9084
5607,1,0.0,1.0
5608,1,0.0024,0.9976
5609,1,0.0565,0.9435
5610,0,0.6934,0.3066
5611,1,0.0019,0.9981
5612,1,0.0001,0.9999
5613,1,0.0316,0.9684
5614,1,0.0002,0.9998
5615,1,0.0001,0.9999
5616,0,0.5013,0.4987
5617,1,0.0015,0.9985
5618,1,0.0001,0.9999
5619,1,0.3551,0.6449
5620,1,0.0022,0.9978
5621,1,0.0005,0.9995
5622,1,0.0005,0.9995
5623,1,0.0,1.0
5624,1,0.0063,0.9937
5625,1,0.0332,0.9668
5626,1,0.0001,0.9999
5627,1,0.0002,0.9998
5628,1,0.004,0.996
5629,1,0.0001,0.9999
5630,1,0.0001,0.9999
5631,1,0.0,1.0
5632,1,0.0003,0.9997
5633,1,0.0001,0.9999
5634,1,0.0004,0.9996
5635,1,0.0001,0.9999
5636,1,0.0015,0.9985
5637,1,0.0009,0.9991
5638,1,0.1273,0.8727
5639,1,0.0,1.0
5640,1,0.0044,0.9956
5641,1,0.0149,0.9851
5642,1,0.0193,0.9807
5643,1,0.0033,0.9967
5644,1,0.0001,0.9999
5645,1,0.0005,0.9995
5646,1,0.002,0.998
5647,1,0.0002,0.9998
5648,1,0.0175,0.9825
5649,1,0.0022,0.9978
5650,1,0.0,1.0
5651,1,0.0502,0.9498
5652,1,0.0,1.0
5653,1,0.0557,0.9443
5654,1,0.005,0.995
5655,1,0.0055,0.9945
5656,1,0.0004,0.9996
5657,1,0.0001,0.9999
5658,1,0.0021,0.9979
5659,1,0.0452,0.9548
5660,1,0.0002,0.9998
5661,1,0.0,1.0
5662,1,0.0001,0.9999
5663,1,0.0013,0.9987
5664,1,0.0008,0.9992
5665,1,0.0001,0.9999
5666,1,0.0,1.0
5667,1,0.0001,0.9999
5668,1,0.001,0.999
5669,1,0.0406,0.9594
5670,1,0.0003,0.9997
5671,1,0.0032,0.9968
5672,1,0.0001,0.9999
5673,1,0.0177,0.9823
5674,1,0.0017,0.9983
5675,1,0.0002,0.9998
5676,1,0.0003,0.9997
5677,1,0.0004,0.9996
5678,1,0.0001,0.9999
5679,1,0.0,1.0
5680,1,0.0,1.0
5681,1,0.0003,0.9997
5682,1,0.0019,0.9981
5683,1,0.0001,0.9999
5684,1,0.0051,0.9949
5685,1,0.0161,0.9839
5686,1,0.0036,0.9964
5687,1,0.0,1.0
5688,1,0.0,1.0
5689,1,0.0001,0.9999
5690,1,0.0008,0.9992
5691,1,0.0345,0.9655
5692,1,0.0116,0.9884
5693,1,0.2908,0.7092
5694,1,0.0,1.0
5695,1,0.2514,0.7486
5696,1,0.0113,0.9887
5697,1,0.0023,0.9977
5698,1,0.0004,0.9996
5699,1,0.0005,0.9995
5700,1,0.2788,0.7212
5701,1,0.0229,0.9771
5702,1,0.0001,0.9999
5703,1,0.0,1.0
5704,1,0.0004,0.9996
5705,1,0.0053,0.9947
5706,1,0.0005,0.9995
5707,1,0.0033,0.9967
5708,1,0.0005,0.9995
5709,1,0.0,1.0
5710,1,0.0038,0.9962
5711,1,0.0089,0.9911
5712,1,0.0001,0.9999
5713,1,0.0023,0.9977
5714,1,0.0,1.0
5715,1,0.246,0.754
5716,1,0.0058,0.9942
5717,1,0.0032,0.9968
5718,1,0.0033,0.9967
5719,1,0.0125,0.9875
5720,1,0.2847,0.7153
5721,1,0.0442,0.9558
5722,1,0.0073,0.9927
5723,1,0.0622,0.9378
5724,1,0.0,1.0
5725,1,0.0013,0.9987
5726,1,0.0008,0.9992
5727,1,0.0001,0.9999
5728,1,0.0,1.0
5729,1,0.0017,0.9983
5730,1,0.0002,0.9998
5731,1,0.0441,0.9559
5732,1,0.0003,0.9997
5733,1,0.0025,0.9975
5734,1,0.0001,0.9999
5735,1,0.0,1.0
5736,1,0.0001,0.9999
5737,1,0.0078,0.9922
5738,1,0.0263,0.9737
5739,1,0.0002,0.9998
5740,1,0.0039,0.9961
5741,1,0.0017,0.9983
5742,1,0.0019,0.9981
5743,1,0.0064,0.9936
5744,1,0.0,1.0
5745,1,0.0826,0.9174
5746,1,0.0005,0.9995
5747,1,0.0001,0.9999
5748,1,0.0001,0.9999
5749,1,0.0019,0.9981
5750,1,0.0001,0.9999
5751,1,0.0004,0.9996
5752,1,0.0003,0.9997
5753,1,0.0069,0.9931
5754,1,0.0,1.0
5755,1,0.0012,0.9988
5756,1,0.0,1.0
5757,1,0.0004,0.9996
5758,1,0.004,0.996
5759,1,0.0001,0.9999
5760,1,0.0002,0.9998
5761,1,0.0001,0.9999
5762,1,0.0,1.0
5763,1,0.1857,0.8143
5764,1,0.0047,0.9953
5765,1,0.004,0.996
5766,1,0.0029,0.9971
5767,1,0.0,1.0
5768,1,0.0021,0.9979
5769,1,0.0,1.0
5770,1,0.0,1.0
5771,1,0.012,0.988
5772,1,0.0042,0.9958
5773,1,0.0,1.0
5774,1,0.0529,0.9471
5775,1,0.0157,0.9843
5776,1,0.0047,0.9953
5777,1,0.0001,0.9999
5778,1,0.0211,0.9789
5779,1,0.0,1.0
5780,1,0.0,1.0
5781,1,0.001,0.999
5782,1,0.0038,0.9962
5783,1,0.0006,0.9994
5784,1,0.0085,0.9915
5785,1,0.091,0.909
5786,1,0.0001,0.9999
5787,1,0.0,1.0
5788,1,0.0003,0.9997
5789,1,0.0007,0.9993
5790,1,0.0002,0.9998
5791,1,0.0016,0.9984
5792,1,0.0001,0.9999
5793,1,0.0648,0.9352
5794,1,0.006,0.994
5795,1,0.001,0.999
5796,1,0.0002,0.9998
5797,1,0.0023,0.9977
5798,1,0.0002,0.9998
5799,1,0.0001,0.9999
5800,1,0.0004,0.9996
5801,1,0.0011,0.9989
5802,1,0.0006,0.9994
5803,1,0.0008,0.9992
5804,1,0.0064,0.9936
5805,1,0.0006,0.9994
5806,1,0.0001,0.9999
5807,1,0.0005,0.9995
5808,1,0.0,1.0
5809,1,0.0,1.0
5810,1,0.0002,0.9998
5811,1,0.2789,0.7211
5812,1,0.0009,0.9991
5813,1,0.0074,0.9926
5814,1,0.0,1.0
5815,1,0.0017,0.9983
5816,1,0.0253,0.9747
5817,1,0.0001,0.9999
5818,1,0.0965,0.9035
5819,1,0.0006,0.9994
5820,1,0.0,1.0
5821,1,0.0003,0.9997
